date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:07:47	2657/2657	---M-Z	200	added ('OK')	text/xml	date:Sun,%2024%20Jan%202021%2004:07:46%20GMT	http://www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.pegadaspelomundo.com.br%2Feurotrip-2009-ibiza-e-roma-dias-10-a-14%2Fattachment%2F063%2F&format=xml	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed94f7	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/063/)
01:07:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2004:07:48%20GMT	http://www.pegadaspelomundo.com.br/?p=849	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/indexf573.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/063/)
01:11:33	2250614/2250614	---M--	200	added ('OK')	image/jpeg	etag:%22042c91b54e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/099.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/099.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/099/)
01:11:37	20335/20335	---M--	200	added ('OK')	image/jpeg	etag:%220b9febf53e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/063-300x225.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/063-300x225.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/063/)
01:11:39	2531/2531	---M--	200	added ('OK')	application/json	date:Sun,%2024%20Jan%202021%2004:11:38%20GMT	http://www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.pegadaspelomundo.com.br%2Feurotrip-2009-ibiza-e-roma-dias-10-a-14%2Fattachment%2F060%2F	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed914f.json	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/060/)
01:11:41	917/917	---M--	200	added ('OK')	application/rss+xml	etag:%22efcc9c2f6461ef095c38a633829e7635%22	http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/060/feed/	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/060/feed/index.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/060/)
01:11:42	2657/2657	---M-Z	200	added ('OK')	text/xml	date:Sun,%2024%20Jan%202021%2004:11:42%20GMT	http://www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.pegadaspelomundo.com.br%2Feurotrip-2009-ibiza-e-roma-dias-10-a-14%2Fattachment%2F060%2F&format=xml	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed8121	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/060/)
01:11:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2004:11:43%20GMT	http://www.pegadaspelomundo.com.br/?p=848	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/indexab1b.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/060/)
01:12:51	1952060/1952060	---M--	200	added ('OK')	image/jpeg	etag:%220e0b7e953e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/075.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/075.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/075/)
01:12:55	21501/21501	---M--	200	added ('OK')	image/jpeg	etag:%2203527a853e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/060-300x225.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/060-300x225.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/060/)
01:12:57	2511/2511	---M--	200	added ('OK')	application/json	date:Sun,%2024%20Jan%202021%2004:12:56%20GMT	http://www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.pegadaspelomundo.com.br%2Feurotrip-2009-ibiza-e-roma-dias-10-a-14%2F019-2%2F	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embedc2d0.json	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/019-2/)
01:12:58	899/899	---M--	200	added ('OK')	application/rss+xml	etag:%22efcc9c2f6461ef095c38a633829e7635%22	http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/019-2/feed/	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/019-2/feed/index.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/019-2/)
01:13:00	2639/2639	---M-Z	200	added ('OK')	text/xml	date:Sun,%2024%20Jan%202021%2004:12:59%20GMT	http://www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.pegadaspelomundo.com.br%2Feurotrip-2009-ibiza-e-roma-dias-10-a-14%2F019-2%2F&format=xml	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed0e56	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/019-2/)
01:13:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2004:13:01%20GMT	http://www.pegadaspelomundo.com.br/?p=847	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/indexdabb.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/019-2/)
01:13:17	2435182/2435182	---M--	200	added ('OK')	image/jpeg	etag:%220bef1354e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/093.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/093.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/093/)
01:13:20	18896/18896	---M--	200	added ('OK')	image/jpeg	etag:%220de809153e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/019-300x225.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/019-300x225.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/019-2/)
01:13:22	2531/2531	---M--	200	added ('OK')	application/json	date:Sun,%2024%20Jan%202021%2004:13:21%20GMT	http://www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.pegadaspelomundo.com.br%2Feurotrip-2009-ibiza-e-roma-dias-10-a-14%2Fattachment%2F072%2F	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed4356.json	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/072/)
01:13:24	917/917	---M--	200	added ('OK')	application/rss+xml	etag:%22efcc9c2f6461ef095c38a633829e7635%22	http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/072/feed/	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/072/feed/index.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/072/)
01:13:25	2657/2657	---M-Z	200	added ('OK')	text/xml	date:Sun,%2024%20Jan%202021%2004:13:25%20GMT	http://www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.pegadaspelomundo.com.br%2Feurotrip-2009-ibiza-e-roma-dias-10-a-14%2Fattachment%2F072%2F&format=xml	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embedc148	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/072/)
01:13:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2004:13:26%20GMT	http://www.pegadaspelomundo.com.br/?p=850	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/indexfe6b.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/072/)
01:13:42	2220009/2220009	---M--	200	added ('OK')	image/jpeg	etag:%2208ccdbe53e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/063.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/063.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/063/)
01:13:45	17268/17268	---M--	200	added ('OK')	image/jpeg	etag:%220e373d553e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/072-300x225.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/072-300x225.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/072/)
01:13:47	2531/2531	---M--	200	added ('OK')	application/json	date:Sun,%2024%20Jan%202021%2004:13:47%20GMT	http://www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.pegadaspelomundo.com.br%2Feurotrip-2009-ibiza-e-roma-dias-10-a-14%2Fattachment%2F006%2F	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed4e92.json	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/006/)
01:13:49	917/917	---M--	200	added ('OK')	application/rss+xml	etag:%22efcc9c2f6461ef095c38a633829e7635%22	http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/006/feed/	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/006/feed/index.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/006/)
01:13:50	2657/2657	---M-Z	200	added ('OK')	text/xml	date:Sun,%2024%20Jan%202021%2004:13:50%20GMT	http://www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.pegadaspelomundo.com.br%2Feurotrip-2009-ibiza-e-roma-dias-10-a-14%2Fattachment%2F006%2F&format=xml	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embedb0ad	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/006/)
01:13:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2004:13:51%20GMT	http://www.pegadaspelomundo.com.br/?p=845	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/index4ac2.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/006/)
01:17:06	1537268/1537268	---M--	200	added ('OK')	image/jpeg	etag:%220b14f9053e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/019.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/019.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/019-2/)
01:17:10	20598/20598	---M--	200	added ('OK')	image/jpeg	etag:%220e6e7e53e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/006-300x225.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/006-300x225.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/006/)
01:17:12	117824/117824	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2004:17:12%20GMT	http://www.pegadaspelomundo.com.br/tag/europa/page/3/	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/tag/europa/page/3/index.html	(from http://www.pegadaspelomundo.com.br/tag/europa/page/2/)
01:17:14	109070/109070	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2004:17:14%20GMT	http://www.pegadaspelomundo.com.br/tag/europa/page/24/	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/tag/europa/page/24/index.html	(from http://www.pegadaspelomundo.com.br/tag/europa/page/25/)
01:17:16	103342/103342	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2004:17:16%20GMT	http://www.pegadaspelomundo.com.br/tag/eurotrip/page/3/	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/tag/eurotrip/page/3/index.html	(from http://www.pegadaspelomundo.com.br/tag/eurotrip/page/2/)
01:17:18	109120/109120	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2004:17:18%20GMT	http://www.pegadaspelomundo.com.br/tag/eurotrip/page/23/	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/tag/eurotrip/page/23/index.html	(from http://www.pegadaspelomundo.com.br/tag/eurotrip/page/24/)
01:17:20	1948/1948	---M--	200	added ('OK')	application/rss+xml	etag:%22efcc9c2f6461ef095c38a633829e7635%22	http://www.pegadaspelomundo.com.br/eurotrip-2016-roteiro-cinque-terre/feed/	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/eurotrip-2016-roteiro-cinque-terre/feed/index.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2016-roteiro-cinque-terre/)
01:17:22	2464/2464	---M--	200	added ('OK')	application/json	date:Sun,%2024%20Jan%202021%2004:17:21%20GMT	http://www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.pegadaspelomundo.com.br%2Feurotrip-2016-roteiro-cinque-terre%2F	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed9464.json	(from http://www.pegadaspelomundo.com.br/eurotrip-2016-roteiro-cinque-terre/)
01:17:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2004:17:23%20GMT	http://www.pegadaspelomundo.com.br/?p=1592	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/indexe87f.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2016-roteiro-cinque-terre/)
01:17:24	2559/2559	---M-Z	200	added ('OK')	text/xml	date:Sun,%2024%20Jan%202021%2004:17:24%20GMT	http://www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.pegadaspelomundo.com.br%2Feurotrip-2016-roteiro-cinque-terre%2F&format=xml	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-json/oembed/1.0/embed30fc	(from http://www.pegadaspelomundo.com.br/eurotrip-2016-roteiro-cinque-terre/)
01:17:25	2638/2638	---M--	200	added ('OK')	image/jpeg	etag:%22011147158fbd21:0%22	http://www.pegadaspelomundo.com.br/wp-content/plugins/wordpress-23-related-posts-plugin/static/thumbs/28.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/plugins/wordpress-23-related-posts-plugin/static/thumbs/28.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2016-roteiro-cinque-terre/)
01:17:26	2638/2638	---M--	200	added ('OK')	image/jpeg	etag:%22011147158fbd21:0%22	http://www.pegadaspelomundo.com.br/wp-content/plugins/wordpress-23-related-posts-plugin/static/thumbs/10.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/plugins/wordpress-23-related-posts-plugin/static/thumbs/10.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2016-roteiro-cinque-terre/)
01:17:28	5004/5004	---M--	200	added ('OK')	image/jpeg	etag:%220b7c45b9f2bd41:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2017/01/IMG_20161228_105439809-150x150.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2017/01/IMG_20161228_105439809-150x150.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2016-roteiro-cinque-terre/)
01:17:30	92829/92829	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2004:17:29%20GMT	http://www.pegadaspelomundo.com.br/category/italia/	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/category/italia/index.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2016-roteiro-cinque-terre/)
01:17:32	91830/91830	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2004:17:31%20GMT	http://www.pegadaspelomundo.com.br/tag/cinque-terre/	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/tag/cinque-terre/index.html	(from http://www.pegadaspelomundo.com.br/eurotrip-2016-roteiro-cinque-terre/)
01:17:33	100728/100728	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2004:17:33%20GMT	http://www.pegadaspelomundo.com.br/tag/franca/page/3/	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/tag/franca/page/3/index.html	(from http://www.pegadaspelomundo.com.br/tag/franca/page/2/)
01:17:53	2324018/2324018	---M--	200	added ('OK')	image/jpeg	etag:%2203527a853e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/060.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/060.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/060/)
01:17:56	17404/17404	---M--	200	added ('OK')	image/jpeg	etag:%2206dc65d7bfbd21:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/03/paris-1-300x225.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/03/paris-1-300x225.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:18:57	2063866/2063866	---M--	200	added ('OK')	image/jpeg	etag:%220b642d453e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/072.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/072.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/072/)
01:19:01	22963/22963	---M--	200	added ('OK')	image/jpeg	etag:%220c4d1367a1bce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/03/paris-2-300x225.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/03/paris-2-300x225.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:19:42	2174850/2174850	---M--	200	added ('OK')	image/jpeg	etag:%220e13c7d53e1ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/006.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/11/006.jpg	(from http://www.pegadaspelomundo.com.br/eurotrip-2009-ibiza-e-roma-dias-10-a-14/attachment/006/)
01:19:44	11735/11735	---M--	200	added ('OK')	image/jpeg	etag:%220324862116ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-4-150x150.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-4-150x150.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:23:39	2254866/2254866	---M--	200	added ('OK')	image/jpeg	etag:%220384bef791bce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/03/paris-1.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/03/paris-1.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:23:41	7020/7020	---M--	200	added ('OK')	image/jpeg	etag:%2204562ad116ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-5-150x150.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-5-150x150.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:24:03	2271640/2271640	---M--	200	added ('OK')	image/jpeg	etag:%22097a0357a1bce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/03/paris-2.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/03/paris-2.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:24:05	10665/10665	---M--	200	added ('OK')	image/jpeg	etag:%220dbce7c216ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-6-150x150.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-6-150x150.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:24:58	1942217/1942217	---M--	200	added ('OK')	image/jpeg	etag:%2201831ac116ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-5.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-5.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:25:00	2221793/2221793	---M--	200	added ('OK')	image/jpeg	etag:%22051761116ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-4.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-4.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:25:00	10649/10649	---M--	200	added ('OK')	image/jpeg	etag:%220327593216ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-7-150x150.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-7-150x150.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:25:02	10199/10199	---M--	200	added ('OK')	image/jpeg	etag:%220185edd216ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-8-150x150.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-8-150x150.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:26:20	474191/474191	---M--	200	added ('OK')	image/jpeg	etag:%22093132316ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-9.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-9.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:26:21	503022/503022	---M--	200	added ('OK')	image/jpeg	etag:%220eb2cdc216ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-8.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-8.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:26:22	10562/10562	---M--	200	added ('OK')	image/jpeg	etag:%22093132316ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-9-150x150.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-9-150x150.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:26:24	9521/9521	---M--	200	added ('OK')	image/jpeg	etag:%2206f656316ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-10-150x150.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-10-150x150.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:27:14	307969/307969	---M--	200	added ('OK')	image/jpeg	etag:%2206bc374316ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-11.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-11.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:27:16	7588/7588	---M--	200	added ('OK')	image/jpeg	etag:%22098f475316ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-11-150x150.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-11-150x150.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:27:43	507581/507581	---M--	200	added ('OK')	image/jpeg	etag:%2206f656316ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-10.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-10.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:27:45	6463/6463	---M--	200	added ('OK')	image/jpeg	etag:%2201ccc8d316ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-12-150x150.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-12-150x150.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:29:24	2136915/2136915	---M--	200	added ('OK')	image/jpeg	etag:%220ae9d7b216ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-6.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-6.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
01:29:26	6399/6399	---M--	200	added ('OK')	image/jpeg	etag:%2201910a2316ce1:0%22	http://www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-13-150x150.jpg	C:/Users/windm/Downloads/pegadas/www.pegadaspelomundo.com.br/wp-content/uploads/2013/02/paris-13-150x150.jpg	(from http://www.pegadaspelomundo.com.br/tag/franca/page/5/)
